Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,Vessel
,
,
Time[s],Average Temperature
960.0,-16.16098359806744
961.0,-16.1620764328083
962.0,-16.163160554282527
963.0,-16.164236317133117
964.0,-16.165304141350752
965.0,-16.166364437319974
966.0,-16.167417756057077
967.0,-16.168465050282084
968.0,-16.169506773991714
969.0,-16.170543236979345
970.0,-16.171574731131006
971.0,-16.172601360694248
972.0,-16.173622562512307
973.0,-16.174638271302182
974.0,-16.17564868176957
975.0,-16.17665405873957
976.0,-16.177654599870234
977.0,-16.178650261327302
978.0,-16.17964126015434
979.0,-16.180627898558207
980.0,-16.181610492460123
981.0,-16.182589221105857
982.0,-16.18356390925997
983.0,-16.184534760833095
984.0,-16.185502080412345
985.0,-16.186466188049298
986.0,-16.187427312414666
987.0,-16.188385565284964
988.0,-16.189341364227733
989.0,-16.19029510791108
990.0,-16.19124716545278
991.0,-16.19219781982206
992.0,-16.193147116109003
993.0,-16.19409524912166
994.0,-16.19504248337708
995.0,-16.195989102877178
996.0,-16.19693527648412
997.0,-16.197881051808302
998.0,-16.19882689973254
999.0,-16.199773263636715
1000.0,-16.200726172578513
1001.0,-16.20167315433967
1002.0,-16.20262274337161
1003.0,-16.20357446196324
1004.0,-16.204528717856604
1005.0,-16.205485939860054
1006.0,-16.206446425123474
1007.0,-16.20741017902766
1008.0,-16.208377512068818
1009.0,-16.209348800732993
1010.0,-16.210324425316667
1011.0,-16.211304782128803
1012.0,-16.212290389452992
1013.0,-16.213281681434445
1014.0,-16.21427903332146
1015.0,-16.215282804332006
1016.0,-16.216293412346378
1017.0,-16.217311290837007
1018.0,-16.21833660288739
1019.0,-16.219369541893293
1020.0,-16.220410340527156
1021.0,-16.221459359820752
1022.0,-16.222517139974386
1023.0,-16.223583853583616
1024.0,-16.224659665169334
1025.0,-16.22574477022714
1026.0,-16.226839353916972
1027.0,-16.227943300799115
1028.0,-16.229056492579172
1029.0,-16.230178998348528
1030.0,-16.23131096322945
1031.0,-16.232452631960946
